0.19161 0.23411 0.42850 0.00017 0.00061 0.00017 0.00044 0.00061 0.00044 0.00028 0.44099 0.45052 0.34692 0.25486 0.51974 0.42850 1
0.19881 0.23494 0.43280 0.00014 0.00056 0.00014 0.00042 0.00056 0.00042 0.00028 0.44064 0.41889 0.34177 0.25609 0.51895 0.43280 1
0.29323 0.24915 0.53839 0.00017 0.00036 0.00017 0.00019 0.00036 0.00019 0.00001 0.06015 0.32530 0.29323 0.27641 0.51284 0.53839 1
0.26992 0.29159 0.46275 0.00008 0.00033 0.00008 0.00024 0.00033 0.00024 0.00016 0.44161 0.23868 0.35287 0.31685 0.50921 0.46275 1
0.28327 0.25994 0.52210 0.00009 0.00019 0.00009 0.00010 0.00019 0.00010 0.00001 0.06381 0.19569 0.28327 0.28172 0.50651 0.52210 1
0.26387 0.22238 0.54678 0.00016 0.00040 0.00016 0.00024 0.00040 0.00024 0.00007 0.06922 0.42207 0.26387 0.24292 0.51005 0.54678 1
0.25399 0.21791 0.53120 0.00014 0.00029 0.00014 0.00015 0.00029 0.00015 0.00000 0.06009 0.32858 0.25399 0.23673 0.51111 0.53120 1
0.30262 0.25668 0.53415 0.00018 0.00034 0.00018 0.00016 0.00034 0.00016 0.00002 0.05495 0.30079 0.30262 0.28495 0.51485 0.53415 1
0.24817 0.20669 0.55266 0.00016 0.00043 0.00016 0.00027 0.00043 0.00027 0.00011 0.07257 0.46736 0.24817 0.22551 0.50893 0.55266 1
0.26531 0.22171 0.53249 0.00017 0.00032 0.00017 0.00015 0.00032 0.00015 0.00003 0.05406 0.34491 0.26531 0.24272 0.51433 0.53249 1
0.23994 0.20445 0.54566 0.00014 0.00037 0.00014 0.00023 0.00037 0.00023 0.00009 0.07464 0.42849 0.23994 0.22086 0.50717 0.54566 1
0.28283 0.24770 0.53449 0.00014 0.00031 0.00014 0.00017 0.00031 0.00017 0.00003 0.06651 0.29556 0.28283 0.27139 0.50928 0.53449 1
0.28376 0.24671 0.54293 0.00015 0.00037 0.00015 0.00022 0.00037 0.00022 0.00008 0.07100 0.33837 0.28376 0.27141 0.50752 0.54293 1
0.28200 0.24570 0.53444 0.00014 0.00031 0.00014 0.00017 0.00031 0.00017 0.00003 0.06143 0.29847 0.28200 0.26995 0.50973 0.53444 1
0.25374 0.22155 0.54017 0.00013 0.00033 0.00013 0.00021 0.00033 0.00021 0.00008 0.07214 0.34906 0.25374 0.24085 0.50670 0.54017 1
0.27519 0.23621 0.53561 0.00015 0.00032 0.00015 0.00017 0.00032 0.00017 0.00002 0.06149 0.31339 0.27519 0.26003 0.51121 0.53561 1
0.21277 0.17884 0.54541 0.00013 0.00036 0.00013 0.00023 0.00036 0.00023 0.00010 0.07509 0.45533 0.21277 0.19165 0.50697 0.54541 1
0.26434 0.22871 0.53149 0.00014 0.00029 0.00014 0.00015 0.00029 0.00015 0.00001 0.05810 0.29741 0.26434 0.25103 0.51043 0.53149 1
0.27193 0.24866 0.52219 0.00009 0.00019 0.00009 0.00010 0.00019 0.00010 0.00001 0.06362 0.20088 0.27193 0.26950 0.50650 0.52219 1
0.24287 0.20106 0.53227 0.00016 0.00031 0.00016 0.00014 0.00031 0.00014 0.00002 0.05458 0.35972 0.24287 0.21940 0.51388 0.53227 1
0.21277 0.17884 0.54541 0.00013 0.00036 0.00013 0.00023 0.00036 0.00023 0.00010 0.07509 0.45533 0.21277 0.19165 0.50697 0.54541 1
0.25219 0.22069 0.53315 0.00012 0.00028 0.00012 0.00016 0.00028 0.00016 0.00004 0.06872 0.30679 0.25219 0.24036 0.50836 0.53315 1
0.26434 0.22871 0.53149 0.00014 0.00029 0.00014 0.00015 0.00029 0.00015 0.00001 0.05810 0.29741 0.26434 0.25103 0.51043 0.53149 1
0.24522 0.24522 0.50144 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.04322 0.00832 0.24594 0.25766 0.50212 0.50144 0
0.28592 0.26800 0.50655 0.00007 0.00008 0.00007 0.00001 0.00008 0.00001 0.00006 0.13890 0.08703 0.28592 0.29162 0.50931 0.50655 0
0.25585 0.25573 0.50208 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.01327 0.00133 0.25585 0.26867 0.50196 0.50208 0
0.32935 0.32356 0.50316 0.00002 0.00003 0.00002 0.00000 0.00003 0.00000 0.00002 0.20472 0.02832 0.33034 0.35228 0.50449 0.50316 1
0.30951 0.30353 0.50345 0.00002 0.00003 0.00002 0.00001 0.00003 0.00001 0.00002 0.19579 0.03430 0.31038 0.33028 0.50423 0.50345 1
0.25739 0.25777 0.46991 0.00000 0.00021 0.00000 0.00021 0.00021 0.00021 0.00021 0.44223 0.19186 0.31192 0.28281 0.51546 0.46991 1
0.19329 0.19310 0.45577 0.00000 0.00029 0.00000 0.00029 0.00029 0.00029 0.00029 0.47021 0.30709 0.26750 0.21097 0.52289 0.45577 1
0.18753 0.19546 0.45278 0.00003 0.00033 0.00003 0.00030 0.00033 0.00030 0.00027 0.46690 0.33338 0.27186 0.21205 0.52091 0.45278 1
0.25416 0.23858 0.47213 0.00006 0.00015 0.00006 0.00021 0.00015 0.00021 0.00027 0.48850 0.20334 0.29671 0.26518 0.52167 0.47213 1
0.25927 0.24960 0.47534 0.00004 0.00014 0.00004 0.00018 0.00014 0.00018 0.00022 0.50224 0.17851 0.29953 0.27600 0.51781 0.47534 1
0.24769 0.24992 0.47011 0.00001 0.00021 0.00001 0.00020 0.00021 0.00020 0.00019 0.45268 0.20170 0.30217 0.27297 0.51447 0.47011 1
0.14185 0.15031 0.43076 0.00003 0.00046 0.00003 0.00043 0.00046 0.00043 0.00040 0.46224 0.46101 0.26011 0.16415 0.53227 0.43076 1
0.25359 0.24319 0.47639 0.00004 0.00013 0.00004 0.00017 0.00013 0.00017 0.00021 0.49527 0.18003 0.29333 0.26860 0.51718 0.47639 1
0.27445 0.27310 0.48266 0.00001 0.00012 0.00001 0.00012 0.00012 0.00012 0.00013 0.38738 0.16489 0.31354 0.29767 0.51091 0.48266 1
0.17734 0.18170 0.44929 0.00002 0.00034 0.00002 0.00032 0.00034 0.00032 0.00031 0.47544 0.34711 0.26481 0.19842 0.52397 0.44929 1
0.15231 0.16418 0.43665 0.00005 0.00044 0.00005 0.00040 0.00044 0.00040 0.00035 0.45867 0.42844 0.26499 0.17861 0.52737 0.43665 1
0.29743 0.29865 0.49246 0.00000 0.00006 0.00000 0.00006 0.00006 0.00006 0.00005 0.38983 0.06998 0.31605 0.32475 0.50478 0.49246 1
0.29315 0.30341 0.50138 0.00004 0.00003 0.00004 0.00001 0.00003 0.00001 0.00005 0.27901 0.07209 0.30966 0.32670 0.49775 0.50138 1
0.30919 0.31351 0.50549 0.00002 0.00001 0.00002 0.00003 0.00001 0.00003 0.00004 0.18854 0.04173 0.31549 0.33831 0.49892 0.50549 1
0.28739 0.26895 0.50799 0.00007 0.00010 0.00007 0.00002 0.00010 0.00002 0.00005 0.10184 0.10635 0.28739 0.28967 0.50834 0.50799 0
0.28893 0.28741 0.50356 0.00001 0.00002 0.00001 0.00001 0.00002 0.00001 0.00000 0.08370 0.01750 0.28893 0.30829 0.50200 0.50356 0
0.30768 0.29737 0.50672 0.00004 0.00007 0.00004 0.00003 0.00007 0.00003 0.00002 0.06123 0.06062 0.30779 0.32129 0.50521 0.50672 0
0.22333 0.19149 0.50545 0.00012 0.00011 0.00012 0.00001 0.00011 0.00001 0.00014 0.38980 0.19232 0.22333 0.20724 0.51668 0.50545 0
0.25605 0.21176 0.50975 0.00017 0.00018 0.00017 0.00000 0.00018 0.00000 0.00017 0.28314 0.21401 0.25605 0.23383 0.52178 0.50975 0
0.26941 0.24791 0.50961 0.00008 0.00011 0.00008 0.00003 0.00011 0.00003 0.00006 0.12251 0.12908 0.26941 0.26851 0.50976 0.50961 0
0.27081 0.22745 0.50798 0.00017 0.00016 0.00017 0.00001 0.00016 0.00001 0.00018 0.32267 0.17940 0.27081 0.25242 0.52118 0.50798 0
0.22244 0.18762 0.50885 0.00014 0.00014 0.00014 0.00001 0.00014 0.00001 0.00013 0.28201 0.23219 0.22244 0.20194 0.51714 0.50885 0
0.25359 0.20666 0.50688 0.00018 0.00017 0.00018 0.00002 0.00017 0.00002 0.00020 0.51429 0.20430 0.25359 0.23031 0.52362 0.50688 0
0.25307 0.21492 0.50741 0.00015 0.00014 0.00015 0.00001 0.00014 0.00001 0.00015 0.36440 0.19389 0.25307 0.23606 0.51928 0.50741 0
0.26298 0.21248 0.50998 0.00020 0.00020 0.00020 0.00000 0.00020 0.00000 0.00020 0.14831 0.21468 0.26298 0.23809 0.52507 0.50998 0
0.23016 0.16065 0.55794 0.00027 0.00054 0.00027 0.00027 0.00054 0.00027 0.00000 0.05943 0.61805 0.23016 0.18168 0.52441 0.55794 0
0.25317 0.16741 0.55050 0.00034 0.00055 0.00034 0.00021 0.00055 0.00021 0.00013 0.04526 0.60084 0.25317 0.19447 0.53513 0.55050 0
0.25843 0.18806 0.54623 0.00028 0.00047 0.00028 0.00020 0.00047 0.00020 0.00008 0.04791 0.50082 0.25843 0.21284 0.52674 0.54623 0
0.30401 0.26099 0.52139 0.00017 0.00025 0.00017 0.00008 0.00025 0.00008 0.00009 0.10887 0.22675 0.30418 0.29137 0.51712 0.52139 0
0.25674 0.18438 0.55061 0.00028 0.00050 0.00028 0.00022 0.00050 0.00022 0.00006 0.05178 0.52929 0.25674 0.21011 0.52604 0.55061 0
0.25104 0.15686 0.54908 0.00037 0.00055 0.00037 0.00018 0.00055 0.00018 0.00019 0.03903 0.58729 0.25104 0.18697 0.53997 0.54908 0
0.23827 0.14972 0.54181 0.00035 0.00051 0.00035 0.00017 0.00051 0.00017 0.00018 0.03694 0.62018 0.23827 0.17464 0.53795 0.54181 0
0.24522 0.17388 0.54731 0.00028 0.00048 0.00028 0.00020 0.00048 0.00020 0.00008 0.04896 0.53194 0.24522 0.19760 0.52732 0.54731 0
0.23176 0.18470 0.53813 0.00018 0.00038 0.00018 0.00020 0.00038 0.00020 0.00001 0.06153 0.49262 0.23186 0.19981 0.51474 0.53813 0
0.21675 0.13553 0.54350 0.00032 0.00052 0.00032 0.00020 0.00052 0.00020 0.00012 0.04500 0.70774 0.21675 0.15686 0.53260 0.54350 0
0.25306 0.22169 0.53938 0.00012 0.00033 0.00012 0.00021 0.00033 0.00021 0.00009 0.07583 0.40359 0.25306 0.23718 0.50645 0.53938 0
0.26514 0.21481 0.54641 0.00020 0.00042 0.00020 0.00022 0.00042 0.00022 0.00002 0.06267 0.43094 0.26514 0.23791 0.51496 0.54641 0
0.27611 0.23308 0.53786 0.00017 0.00035 0.00017 0.00018 0.00035 0.00018 0.00001 0.05993 0.35581 0.27611 0.25529 0.51268 0.53786 0
0.25591 0.21261 0.54510 0.00017 0.00039 0.00017 0.00022 0.00039 0.00022 0.00005 0.06651 0.42464 0.25591 0.23254 0.51161 0.54510 0
0.25590 0.20542 0.55408 0.00020 0.00047 0.00020 0.00027 0.00047 0.00027 0.00007 0.06866 0.49098 0.25590 0.22709 0.51351 0.55408 0
0.27722 0.23354 0.54866 0.00017 0.00042 0.00017 0.00025 0.00042 0.00025 0.00008 0.07041 0.41044 0.27722 0.25659 0.51035 0.54866 0
0.25783 0.19358 0.55494 0.00025 0.00051 0.00025 0.00026 0.00051 0.00026 0.00000 0.05968 0.52506 0.25783 0.21818 0.52078 0.55494 0
0.25896 0.19346 0.55535 0.00026 0.00052 0.00026 0.00026 0.00052 0.00026 0.00000 0.05965 0.54496 0.25896 0.21720 0.52143 0.55535 0
0.24476 0.20072 0.54701 0.00017 0.00041 0.00017 0.00024 0.00041 0.00024 0.00007 0.06934 0.48541 0.24476 0.21765 0.51200 0.54701 0
0.30773 0.25423 0.51748 0.00021 0.00025 0.00021 0.00004 0.00025 0.00004 0.00017 0.06739 0.21406 0.30773 0.28723 0.52325 0.51748 1
0.28479 0.28458 0.46870 0.00000 0.00022 0.00000 0.00022 0.00022 0.00022 0.00022 0.48283 0.18195 0.34084 0.31237 0.51602 0.46870 1
0.29642 0.29025 0.48645 0.00002 0.00009 0.00002 0.00011 0.00009 0.00011 0.00013 0.50386 0.09072 0.31851 0.31822 0.51044 0.48645 1
0.26334 0.26191 0.46530 0.00001 0.00024 0.00001 0.00024 0.00024 0.00024 0.00025 0.46988 0.20232 0.32341 0.28800 0.51830 0.46530 1
0.29951 0.29395 0.48881 0.00002 0.00007 0.00002 0.00009 0.00007 0.00009 0.00011 0.49788 0.07426 0.31683 0.32165 0.50940 0.48881 1
0.30196 0.29791 0.48667 0.00002 0.00009 0.00002 0.00010 0.00009 0.00010 0.00012 0.47943 0.08621 0.32423 0.32602 0.50901 0.48667 1
0.26443 0.26646 0.46544 0.00001 0.00025 0.00001 0.00024 0.00025 0.00024 0.00023 0.46458 0.20132 0.32743 0.29290 0.51607 0.46544 1
0.28671 0.28354 0.48366 0.00001 0.00011 0.00001 0.00012 0.00011 0.00012 0.00013 0.48329 0.10003 0.31453 0.31080 0.50993 0.48366 1
0.23674 0.23814 0.45211 0.00001 0.00033 0.00001 0.00032 0.00033 0.00032 0.00032 0.46887 0.27113 0.32049 0.26414 0.52264 0.45211 1
0.25028 0.25952 0.45763 0.00004 0.00032 0.00004 0.00028 0.00032 0.00028 0.00024 0.45868 0.24881 0.33102 0.28452 0.51674 0.45763 1
0.31892 0.31401 0.49510 0.00002 0.00003 0.00002 0.00005 0.00003 0.00005 0.00007 0.50640 0.04965 0.32953 0.34250 0.50686 0.49510 1
0.24200 0.24613 0.44642 0.00002 0.00038 0.00002 0.00036 0.00038 0.00036 0.00034 0.46510 0.28727 0.33775 0.27330 0.52421 0.44642 1
0.31288 0.30641 0.48144 0.00003 0.00012 0.00003 0.00014 0.00012 0.00014 0.00017 0.47098 0.11431 0.34314 0.33608 0.51320 0.48144 1
0.26435 0.25949 0.47296 0.00002 0.00018 0.00002 0.00020 0.00018 0.00020 0.00021 0.48407 0.16399 0.30931 0.28600 0.51571 0.47296 1
0.27518 0.26816 0.47286 0.00003 0.00017 0.00003 0.00020 0.00017 0.00020 0.00023 0.48989 0.16176 0.31894 0.29634 0.51677 0.47286 1
0.24590 0.24379 0.45596 0.00001 0.00029 0.00001 0.00030 0.00029 0.00030 0.00031 0.47391 0.24947 0.32071 0.27069 0.52197 0.45596 1
0.26744 0.26313 0.46474 0.00002 0.00023 0.00002 0.00025 0.00023 0.00025 0.00027 0.47651 0.19608 0.32641 0.29112 0.51911 0.46474 1
0.26750 0.26583 0.48081 0.00001 0.00013 0.00001 0.00014 0.00013 0.00014 0.00014 0.47790 0.12460 0.30107 0.28978 0.51093 0.48081 1
0.28220 0.28492 0.47617 0.00001 0.00018 0.00001 0.00017 0.00018 0.00017 0.00016 0.47262 0.14902 0.32783 0.31207 0.51063 0.47617 1
0.27771 0.28008 0.50708 0.00001 0.00003 0.00001 0.00004 0.00003 0.00004 0.00004 0.12360 0.03682 0.28035 0.30175 0.49918 0.50708 0
0.24409 0.26106 0.49864 0.00007 0.00007 0.00007 0.00000 0.00007 0.00000 0.00006 0.35609 0.09011 0.26572 0.27654 0.49511 0.49864 0
0.27676 0.27658 0.50196 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.01454 0.00084 0.27676 0.29592 0.50205 0.50196 0
